"author","title","year","evidence_type","comments","manual_tags","citekey","evidence_pro","evidence_con","opinion_pro","opinion_con_buts"
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"McIntosh, Robert D.","Exploratory reports: A new article type for Cortex","2017","anecdotal",NA,"incentives; registered-reports; include_key","mcintosh2017",NA,NA,NA,NA
"Mehlenbacher, Ashley Rose","Registered Reports: Genre Evolution and the Research Article","2019","quali",NA,"empirical; include_key","mehlenbacher2019","not 100% what this shows empircally although interesting - seems to focus on 1 RR as case study",NA,NA,NA
"Mehlenbacher, Ashley Rose","Registered Reports: Genre Evolution and the Research Article","2019","quali",NA,"empirical; include_key","mehlenbacher2019","not 100% what this shows empircally although interesting - seems to focus on 1 RR as case study",NA,NA,NA
"Mehlenbacher, Ashley Rose","Registered Reports: Genre Evolution and the Research Article","2019","quali",NA,"empirical; include_key","mehlenbacher2019",NA,NA,NA,NA
"Mehlenbacher, Ashley Rose","Registered Reports: Genre Evolution and the Research Article","2019","quali",NA,"empirical; include_key","mehlenbacher2019",NA,NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019","""In fact, the rate of acceptance of registered reports is around 70% (B. Nosek, personal communication)""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
